channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins
twitter,message,tweet,https://reply.buffer.com/conversations/WzUfwW8j5gAB-fKo,inbound,,iscpst (Paul “2 clicks” Thomas),"""@firefox Sorry no, I don’t bow to the masses.😎""","EN,Help Me,No Action Taken,Pending,Fan Luv,Not Fan Luv",2018-06-28 17:49:52,2018-06-28 18:38:15,https://twitter.com/statuses/1012404828922961920,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUfjCHzpgABj_3z,inbound,,wintorez (Reza Sadr),"""@firefox Get rid of your Pocket integration! It's a bloatware that nobody asked for. Go back to bare minimum. All we want for start is a window and a search/address bar!""","EN,Help Me,No Action Taken",2018-06-28 17:48:59,2018-06-28 17:48:59,https://twitter.com/statuses/1012392430321086465,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUd3W8j5gAB-fJx,inbound,,ciobulletin (CIO Bulletin),"""@mozilla updates @firefox - #Firefox61 arrives!
https://t.co/0hJMFRnqwO""","EN,Help Me,No Action Taken",2018-06-28 17:41:00,2018-06-28 17:41:00,https://twitter.com/statuses/1012390421459173382,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUYdW8j5gAB-fHI,inbound,,leemartin (Lee Martin),"""14/ Shout to the @WebRTC team and all of the incredible browser teams who have implemented the standard. It’s magic. @GoogleChrome @Firefox @MicrosoftEdge @Apple @Android""","EN,Help Me,No Action Taken",2018-06-28 17:18:39,2018-06-28 17:18:39,https://twitter.com/statuses/1012384797983944705,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUXmMYL7gABFRjC,inbound,,WantRemoteJob (Want Remote Job?),"""New #remote #job User Experience Designer, Firefox Developer Products at @firefox
https://t.co/NRZqqXKWdz
#hiring""","EN,Help Me,feature request",2018-06-28 17:15:02,2018-06-28 17:15:02,https://twitter.com/statuses/1012383885198536705,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUWHyOwpAABJmyT,inbound,,bull500 (Adheeth Praveen),"""OG FirefoxOS still kicking in a new form @firefox https://t.co/RNsLop0WnY""","EN,Help Me,Fan Luv",2018-06-28 17:06:19,2018-06-28 17:06:19,https://twitter.com/statuses/1012381692865101824,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUUODC1xAABh9hj,inbound,,Brewbound (Brewbound),"""Oregon's @WidmerBrothers and @Firefox Collaborate on Open Source IPA. https://t.co/jbzmHlcSw3 https://t.co/r8MzAGiLtV""","EN,Help Me,Fan Luv",2018-06-28 17:00:35,2018-06-28 17:00:35,https://twitter.com/statuses/1012380250930647040,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUT3SOwpAABJmxI,inbound,,ragnarok_023 (Ragnarok 023),"""@firefox_es @DesdeLinux Tengo problemas para visualizar correos en el webmail de Outlook, ya he probado en dos equipos, ¿Dónde podría reportar esto?.""","EN,Help Me,Fan Luv",2018-06-28 16:59:07,2018-06-28 16:59:07,https://twitter.com/statuses/1012379879344517120,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUTY74trQABa8lw,inbound,,carambir (Karambir Singh Nain),"""@i_amNOTsrk @AnalyticsVidhya Can you also try troubleshooting with this link https://t.co/INb1iV9dFY It might be due to the some @firefox configuration on your end.""","EN,Help Me,Fan Luv",2018-06-28 16:57:03,2018-06-28 16:57:03,https://twitter.com/statuses/1012379359682945026,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUTPCOwpAABJmw0,inbound,,eddievb (eddie vanbogaert),"""not about to switch but glad to see @firefox is good again that’s a positive for the world""","EN,Help Me,Fan Luv",2018-06-28 16:56:26,2018-06-28 16:56:26,https://twitter.com/statuses/1012379205718433798,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzURfyOwpAABJmv6,inbound,,anythinggraphic (Kevin Donnigan),"""#Accessibility inspector comes to @firefox https://t.co/JVdeIqIXWS https://t.co/hIKiTUm0Q3""","EN,Help Me,Fan Luv",2018-06-28 16:49:02,2018-06-28 16:49:02,https://twitter.com/statuses/1012377344659607552,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUQeyOwpAABJmvP,inbound,,IssacSweet1 (A.T),"""@RogerWCheng @CNET @torproject @firefox @stshank @Techmeme https://t.co/T4hyZNLq5J""","EN,Help Me,Fan Luv",2018-06-28 16:44:41,2018-06-28 16:44:41,https://twitter.com/statuses/1012376250713702401,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUPWTC1xAABh9fC,inbound,,Durermac74 (Durbey Ernest Macon),"""@firefox We shall see.""","EN,Help Me,Fan Luv",2018-06-28 16:39:51,2018-06-28 16:39:51,https://twitter.com/statuses/1012375031966466049,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUPCYI3eAABX9bU,inbound,,OrtegaCManuel (Manuel Ortega),"""Sharing my #Firefox theme https://t.co/Fl1trOJpRa The Color extension is an easy and funny way to customize your @firefox""","EN,Help Me,Fan Luv",2018-06-28 16:38:32,2018-06-28 16:38:32,https://twitter.com/statuses/1012374701958750209,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUOvDC1xAABh9eu,inbound,,brob (Bryan Robinson),"""If you’re not paying attention to accessibility and want a real kick in the pants, make sure to download @firefox 61 and turn on the Accessibility inspector in dev tools. Then go fix the issues you find!""","EN,Help Me,Fan Luv",2018-06-28 16:37:14,2018-06-28 16:37:14,https://twitter.com/statuses/1012374375201374212,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUOcr4trQABa8i0,inbound,,fcassia (Fernando Cassia 💚),"""@stshank @brave @torproject @firefox Tor exit nodes will get swamped with traffic. And everyone will browse at gprs speeds. Progress! #sarcasm""","EN,Help Me,Cert Issues,AoA,Solved",2018-06-28 16:36:01,2018-06-28 16:36:01,https://twitter.com/statuses/1012374067716993026,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUOCDC1xAABh9eh,inbound,,enigmaxg2 (ENiGMAXG2),"""@genbeta Necesitamos mejores desarrolladores! si @firefox está a salvo, los demás, teniendo un equipo de desarrollo varias veces más grande, deberían estarlo.""","EN,Help Me,Cert Issues,AoA,Solved",2018-06-28 16:34:13,2018-06-28 16:34:13,https://twitter.com/statuses/1012373616900616193,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUOCDC1xAABh9eh,outbound,Miguel Useche,enigmaxg2 (ENiGMAXG2),"""@enigmaxg2 Para otros, la seguridad de sus usuarios no es prioridad -MU""","EN,Help Me,Bookmarks",2018-06-28 16:34:13,2018-07-04 16:06:12,https://twitter.com/statuses/1014540890814152705,516719,8611.983333
twitter,message,tweet,https://reply.buffer.com/conversations/WzUN9COwpAABJmuE,inbound,,beastnix (Günix®),"""Bune ananı avradını https://t.co/KPKvWP8zp2""","EN,Help Me,Bookmarks",2018-06-28 16:33:45,2018-06-28 16:33:45,https://twitter.com/statuses/1012373499246235652,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUNBDC1xAABh9d7,inbound,,smart5g (#Learning #DOntFollowME),"""#anonymous
rt@RogerWCheng   #Exclusive: #Brave #browser has @torproject powered protection in its #privacy tabs. @firefox will follow suit. By @stshank tip @Techmeme https://t.co/yTlxWbBpNl … https://t.co/nuVPEOXiU2""","EN,Help Me,Bookmarks",2018-06-28 16:29:55,2018-06-28 16:29:55,https://twitter.com/statuses/1012372532563927040,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUMITC1xAABh9dl,inbound,,RJanse59 (Ronald 💿),"""@MarinelBijmolt Ik zit al vanaf het begin bij Firefox. #mozillarules""","EN,Help Me,Bookmarks",2018-06-28 16:25:58,2018-06-28 16:25:58,https://twitter.com/statuses/1012371539851870208,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzULPL4trQABa8g6,inbound,,RogerWCheng (Roger Cheng),"""Exclusive: Brave browser has @torproject powered protection in its privacy tabs. @firefox will follow suit. By @stshank tip @Techmeme https://t.co/IkwM6zPvae""","EN,Help Me,Bookmarks",2018-06-28 16:22:19,2018-06-28 16:22:19,https://twitter.com/statuses/1012370620691173377,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUK2L4trQABa8gx,inbound,,AMDeeb90 (AbdulRahman Deeb 👨🏻‍💻 عبدالرحمن ديب),"""@tapbot_paul You don’t have to use @googlechrome , you can use @firefox""","EN,Help Me,AoA,Cert Issues,Solved",2018-06-28 16:20:39,2018-06-28 16:20:39,https://twitter.com/statuses/1012370200002473984,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUKDiOwpAABJmr_,inbound,,nova6k0 (Tino Gómez #SaveYourInternet),"""@firefox_es @DesdeLinux Y la API Webextensions sigue estando limitadísima. Ha mejorado algo en el tema de pestañas y poco más.""","EN,Help Me",2018-06-28 16:17:17,2018-06-28 16:17:17,https://twitter.com/statuses/1012369355424829441,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUKDiOwpAABJmr_,outbound,Miguel Useche,nova6k0 (Tino Gómez #SaveYourInternet),"""@nova6k0 Poco a poco iremos agregando nuevas funcionalidedes a la WebExtensions para que tus complementos sean mejores -MU""","EN,Help Me",2018-06-28 16:17:17,2018-07-04 16:06:34,https://twitter.com/statuses/1014540984657567746,517757,8629.283333
twitter,message,tweet,https://reply.buffer.com/conversations/WzUKDiOwpAABJmr_,inbound,,nova6k0 (Tino Gómez #SaveYourInternet),"""@firefox_es Ya veo que el tema de descargas ha mejorado algo, pero no se yo si la seguridad de meter todo en la carpeta por defecto compensa el tiempo perdido en andar moviendo cada subcarpeta a la que realmente quieres. Y menos mal que empiezan aparecer extensiones de descarga por lotes.""","EN,Help Me",2018-06-28 16:17:17,2018-07-04 16:08:14,https://twitter.com/statuses/1014541404981399554,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUKDiOwpAABJmr_,outbound,Miguel Useche,nova6k0 (Tino Gómez #SaveYourInternet),"""@nova6k0 Si, lo entendemos y estamos trabajando en ello. -MU""","EN,Help Me",2018-06-28 16:17:17,2018-07-05 3:09:20,https://twitter.com/statuses/1014707776646516738,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUJ3YI3eAABX9Y8,inbound,,alialpaslan_aa (EĞİTİM İŞLERİ),"""#Diş Hekimliği Bölümünü kazanan adayların netleri!

#YKS2018 #TYT #AYT #UNİVERSİTE

https://t.co/BzJXWy4rvX""","EN,Help Me",2018-06-28 16:16:13,2018-06-28 16:16:13,https://twitter.com/statuses/1012369087073275904,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUI3zC1xAABh9cK,inbound,,fieldy46 (Fieldy),"""@firefox version 61 seems to have performance issues yet again with any windows 7 PCs. Can you either let us use earlier builds without mandatory updates or offer a performance tab on quantum. Its now basically unusable apart from in my w10 swanky laptop, and so laggy elsewhere""","EN,Help Me",2018-06-28 16:12:14,2018-06-28 16:12:14,https://twitter.com/statuses/1012368082021617669,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUHyL4trQABa8fa,inbound,,stshank (Stephen Shankland),"""Exclusive: You want privacy on the web? The ad-blocking @brave browser has a major new feature to shield you better: They've built @torproject protections into private tabs. @firefox will follow suit. https://t.co/OQ5dAe10zd""","EN,Help Me",2018-06-28 16:07:35,2018-06-28 16:07:35,https://twitter.com/statuses/1012366910900527106,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGdII3eAABX9XS,inbound,,DTBech (Francisco Bech),"""@firefox_es se intalo la ultima versión y me da errores constantes con el buscador google.  Yo no quiero usar yahoo como buscador,  si no lo arreglan pronto, cambio de navegador.""","EN,Help Me",2018-06-28 16:01:55,2018-06-28 16:01:55,https://twitter.com/statuses/1012365485185359872,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGdII3eAABX9XS,outbound,Miguel Useche,DTBech (Francisco Bech),"""@DTBech Puedes cambiar el buscador por defecto de esta forma https://t.co/Gn1ICnEMdb -MU""","EN,Help Me",2018-06-28 16:01:55,2018-07-04 16:08:33,https://twitter.com/statuses/1014541484350169088,518798,8646.633333
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGRr4trQABa8el,inbound,,kasvekuvvet (Kas ve Kuvvet),"""@esesci @firefox @googlechrome i want my account back.""","EN,Help Me",2018-06-28 16:01:08,2018-06-28 16:01:08,https://twitter.com/statuses/1012365290141822976,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGRr4trQABa8el,inbound,,kasvekuvvet (Kas ve Kuvvet),"""@esesci @firefox @googlechrome Ich möchte mein Konto zurück""","EN,Help Me",2018-06-28 16:01:08,2018-06-28 16:14:19,https://twitter.com/statuses/1012368608977092608,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGCzC1xAABh9ay,inbound,,rugkme (rugk),"""@TillMaas @letsencrypt @firefox They do not. It's not the concept. It's just that currently everyone can sniff the DNS queries, with HTTPS only the DNS server of choice knows them.
AFAIK you can adjust – which server to use – later, in Firefox (later?), at least with an about:config setting.""","EN,Help Me",2018-06-28 16:00:08,2018-06-28 16:00:08,https://twitter.com/statuses/1012365039163060224,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGCzC1xAABh9ay,inbound,,rugkme (rugk),"""@MarcelWaldvogel @TillMaas @letsencrypt @firefox It's DNS, so you *always* have to send the query to some server… choose whichever you want, though.

Also your ISP does not need to see the DNS request (unless you use the ISP's DNS server). If you resolve it locally, you can even avoid the internet cafe seeing it.""","EN,Help Me",2018-06-28 16:00:08,2018-06-28 20:59:41,https://twitter.com/statuses/1012440423166631937,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGCzC1xAABh9ay,inbound,,rugkme (rugk),"""@TillMaas @letsencrypt @firefox Yes, what about them? Totally depends on your configuration, what you want, etc. Usually home users don't want internal hosts, AFAIK.""","EN,Help Me",2018-06-28 16:00:08,2018-06-30 12:38:59,https://twitter.com/statuses/1013039193990291457,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGCzC1xAABh9ay,inbound,,rugkme (rugk),"""@TillMaas @ValentinGosu @MarcelWaldvogel @letsencrypt @firefox As for testing stage, there are different ways how Firefox can do the requests. As for now, it AFAIK sends both requests i.e. does some ""race checks"". The whole thing is still in testing and an early thing, so…

More details: https://t.co/jUvdik0843 https://t.co/I7IKE9x5tq""","EN,Help Me",2018-06-28 16:00:08,2018-06-30 12:47:28,https://twitter.com/statuses/1013041328236744707,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUGCzC1xAABh9ay,inbound,,rugkme (rugk),"""@MarcelWaldvogel @TillMaas @ValentinGosu @letsencrypt @firefox Why would one do so? This ""gateway"" just decrypts the DNS queries and let's other servers query it via ""usual"" DNS?

Okay, in local networks that useful maybe (if you trust your LAN). Of course that's easy to do (and dnscrypto-proxy e.g. already does).""","EN,Help Me",2018-06-28 16:00:08,2018-06-30 14:51:56,https://twitter.com/statuses/1013072652154654720,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUFroI3eAABX9Wx,inbound,,ericwbailey (Eric Bailey),""".@firefox 61's DevTools now includes an Accessibility inspector. It's really great, you should check it out! https://t.co/W9anWlMAdo https://t.co/sLzjRR3xAS""","EN,Help Me",2018-06-28 15:58:35,2018-06-28 15:58:35,https://twitter.com/statuses/1012364646769221633,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUDRDC1xAABh9Zm,inbound,,BabsSheKing (Babs),"""@oxfordastrology @yasminboland @disconnectme @MailChimp There must be an update somewhere that's caused this hiccup. Everything was fine before. 
@firefox Mac 10.11.6 https://t.co/0RY2RwPCg0""","EN,Help Me",2018-06-28 15:48:18,2018-06-28 15:48:18,https://twitter.com/statuses/1012362060120903681,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUB2TC1xAABh9ZA,inbound,,wwyork (WY),"""@firefox Firefox using 3,000,000 K of memory on my computer with a grand total of three tabs open and no video or audio streaming.""","EN,Help Me",2018-06-28 15:42:15,2018-06-28 15:42:15,https://twitter.com/statuses/1012360539232718849,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUB2TC1xAABh9ZA,outbound,Rachel McGuigan,wwyork (WY),"""@wwyork Firefox sometimes uses more memory than it should. Try one of these easy fixes: https://t.co/qkud0mjJgV  - RM https://t.co/kz8t3XLC7k""","EN,Help Me",2018-06-28 15:42:15,2018-06-29 0:14:11,https://twitter.com/statuses/1012489370241327104,30716,511.9333333
twitter,message,tweet,https://reply.buffer.com/conversations/WzUB2TC1xAABh9ZA,inbound,,wwyork (WY),"""@firefox Maybe your software developers could fix Firefox?""","EN,Help Me",2018-06-28 15:42:15,2018-06-29 21:49:38,https://twitter.com/statuses/1012815381659078656,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUB2TC1xAABh9ZA,inbound,,wwyork (WY),"""@RandomFFUser @firefox I didn't say it was easy. But I've tried all the other steps many times before. Firefox has gone way downhill in recent years.""","EN,Help Me",2018-06-28 15:42:15,2018-06-29 22:01:06,https://twitter.com/statuses/1012818266727813123,,
